Year;beans_hectare;beans_improved_hectare;beans_improved_cost;beans_hectare_fertilizer;beans_fertilizer_cost;beans_chemical_hectare;beans_chemical_cost;beans_machinery_hectare;beans_machinery_cost;beans_harvested;beans_sold;beans_sold_price;beans_harvest_loss;filter;filter_quartile
2015;2.02343;2.02343;71400.0;0.0;0.0;2.02343;1.19;0.0;0.0;200;170;2000;10;2385;2
2015;2.02343;2.02343;71400.0;2.02343;14280.0;2.02343;1.19;2.02343;35700.0;300;250;1500;10;2065;2
2015;0.404686;0.0;0.0;0.0;0.0;0.0;1.19;0.0;0.0;700;700;1400;50;2851;3
2015;0.809372;0.0;0.0;0.0;0.0;0.0;1.19;0.404686;47600.0;500;550;1200;50;2302;2
2015;2.02343;0.0;0.0;2.02343;95200.0;0.0;1.19;0.0;0.0;1800;1700;1500;100;5105;3
2015;1.214058;0.0;0.0;0.0;0.0;0.0;1.19;0.0;0.0;400;460;950;60;1873;1
2015;0.809372;0.0;0.0;0.0;0.0;0.0;1.19;0.809372;178500.0;600;400;1000;90;2092;2
2015;2.02343;0.0;0.0;0.0;0.0;0.0;1.19;2.02343;357000.0;2000;1500;1000;300;4805;3
2015;1.214058;0.0;0.0;0.0;0.0;2.02343;1.19;1.214058;59500.0;650;400;1400;50;2503;2
2015;0.404686;0.0;0.0;0.0;0.0;0.0;1.19;0.0;0.0;300;200;1200;150;1851;1
2015;2.02343;0.0;0.0;0.0;0.0;2.02343;1.19;0.0;0.0;100;60;1500;2;1667;1
2015;2.02343;0.0;0.0;0.0;0.0;0.0;1.19;0.0;0.0;95;30;1500;3;1633;1
2015;2.02343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100;40;1500;5;1650;1
2015;2.02343;2.02343;35700.0;2.02343;5950.0;2.02343;5950.0;0.0;0.0;250;150;1500;5;1910;1
2015;0.404686;0.404686;71400.0;0.404686;11900.0;0.404686;19040.0;0.404686;142800.0;450;300;1200;20;1971;1
2015;10.11715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40;10;1500;10;1585;1
2015;2.02343;2.02343;35700.0;2.02343;5950.0;2.02343;5950.0;0.0;0.0;290;250;1200;10;1755;1
2015;10.11715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20;5;1500;2;1552;1
2015;0.404686;0.404686;89250.0;0.404686;47600.0;0.404686;17850.0;0.404686;416500.0;500;400;2000;50;2951;3
2015;30.35145;0.0;0.0;30.35145;29750.0;30.35145;10710.0;0.0;0.0;80;50;1300;5;1510;1
2015;30.35145;30.35145;85680.0;30.35145;14280.0;70.82005;11900.0;0.0;0.0;120;50;1500;5;1750;1
2015;10.11715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35;30;1300;5;1395;1
2015;10.11715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38;25;1200;5;1293;0
2015;1.618744;0.0;0.0;0.0;0.0;0.0;0.0;1.618744;232050.0;500;380;1500;15;2399;2
2015;2.02343;2.02343;53550.0;2.02343;11900.0;2.02343;19040.0;0.0;0.0;270;200;1500;10;1985;1
2015;10.11715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32;20;1500;5;1582;1
2015;0.404686;0.404686;89250.0;0.404686;17850.0;0.404686;17850.0;0.0;0.0;350;300;1500;30;2181;2
2015;2.02343;2.02343;53550.0;2.02343;11900.0;2.02343;11900.0;0.0;0.0;320;300;1500;15;2140;2
2015;0.404686;0.404686;107100.0;0.404686;11900.0;0.404686;19040.0;0.0;0.0;500;400;1500;15;2416;2
2015;0.404686;0.404686;107100.0;0.404686;11900.0;0.404686;19040.0;0.0;0.0;476;400;2000;40;2917;3
2015;2.02343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100;50;1000;20;1175;0
2015;0.404686;0.404686;59500.0;0.0;0.0;0.0;0.0;0.0;0.0;450;150;1000;25;1626;1
2015;0.404686;0.404686;166600.0;0.404686;29750.0;0.404686;1.19;0.0;0.0;790;700;1500;40;3031;3
2015;2.02343;2.02343;9520.0;0.0;0.0;0.0;1.19;0.0;0.0;400;350;1500;30;2285;2
2015;2.02343;2.02343;101150.0;0.0;0.0;0.0;1.19;0.0;0.0;337;275;1350;30;1997;1
2015;0.404686;0.0;0.0;0.0;0.0;0.404686;1.19;0.0;0.0;469;420;1350;30;2270;2
2015;1.618744;1.618744;95200.0;0.0;0.0;0.0;1.19;0.809372;0.0;1600;1570;1500;30;4704;3
2015;6.07029;6.07029;136612.0;0.0;0.0;0.0;1.19;0.0;0.0;350;330;1500;20;2215;2
2015;0.404686;0.404686;71400.0;0.0;0.0;0.0;1.19;0.0;0.0;250;245;1300;5;1801;1
2015;0.809372;0.404686;119000.0;0.0;0.0;0.404686;1.19;0.0;0.0;400;300;1400;20;2122;2
2015;0.404686;0.0;0.0;0.404686;41650.0;0.0;1.19;0.0;0.0;100;50;1500;10;1661;1
2015;0.809372;0.809372;238000.0;0.809372;119000.0;0.809372;1.19;0.0;0.0;200;100;1500;20;1822;1
2015;0.404686;0.0;0.0;0.404686;59500.0;0.0;1.19;0.0;0.0;100;20;1500;20;1641;1
2015;0.809372;0.0;0.0;0.0;0.0;0.404686;1.19;0.0;0.0;250;100;2000;30;2382;2
2015;0.404686;0.404686;95200.0;0.0;0.0;0.0;1.19;0.0;0.0;500;494;2000;6;3001;3
2015;0.404686;0.404686;59500.0;0.0;0.0;0.0;1.19;0.0;0.0;300;5;1200;5;1511;1
2015;0.404686;0.404686;119000.0;0.0;0.0;0.404686;23800.0;0.404686;95200.0;650;400;1200;20;2271;2
2015;6.07029;6.07029;35700.0;0.0;0.0;0.0;0.0;0.0;0.0;220;210;1500;10;1955;1
2015;0.404686;0.404686;119000.0;0.0;0.0;0.0;0.0;0.404686;83300.0;650;200;1200;20;2071;2
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;275;125;1000;100;1501;1
2015;2.02343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120;50;1000;10;1185;0
2015;2.02343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250;50;1000;30;1335;0
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600;450;1000;50;2101;2
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90;20;1000;15;1126;0
2015;2.02343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120;70;1000;20;1215;0
2015;0.809372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250;80;1000;5;1337;0
2015;0.404686;40.873286;29750.0;0.404686;29750.0;0.404686;21420.0;0.404686;214200.0;390;250;2400;10;3051;3
2015;0.404686;0.0;0.0;0.0;0.0;0.404686;23800.0;0.404686;95200.0;650;400;1200;25;2276;2
2015;0.809372;0.809372;178500.0;0.809372;10115.0;0.0;0.0;0.0;0.0;425;365;1800;60;2652;2
2015;0.404686;0.404686;89250.0;0.0;0.0;0.0;0.0;0.0;0.0;54;42;2000;12;2109;2
2015;0.404686;0.404686;89250.0;0.0;0.0;0.0;0.0;0.0;0.0;150;110;2000;40;2301;2
2015;0.404686;0.404686;89250.0;0.0;0.0;0.0;0.0;0.0;0.0;420;362;2000;58;2841;3
2015;0.404686;0.404686;89250.0;0.0;0.0;0.0;0.0;0.0;0.0;70;40;2000;30;2141;2
2015;2.02343;2.02343;46410.0;0.0;0.0;0.0;0.0;0.0;0.0;20;18;2000;2;2045;2
2015;0.404686;0.404686;89250.0;0.0;0.0;0.0;0.0;0.0;0.0;35;24;2000;6;2066;2
2015;10.11715;10.11715;267750.0;0.0;0.0;0.0;0.0;0.0;0.0;900;860;2000;40;3825;3
2015;2.02343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120;30;1000;50;1205;0
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400;340;1000;30;1771;1
2015;2.02343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80;60;1000;20;1165;0
2015;2.02343;2.02343;38080.0;0.0;0.0;0.0;0.0;0.0;0.0;10;2;1000;1;1018;0
2015;0.404686;0.404686;119000.0;0.0;0.0;0.0;0.0;0.404686;95200.0;600;200;1200;16;2017;2
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600;500;1500;15;2616;2
2015;2.02343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100;60;1500;2;1667;1
2015;0.809372;0.809372;297500.0;0.809372;178500.0;0.809372;95200.0;0.0;0.0;3500;3000;2500;40;9042;3
2015;1.214058;1.214058;101150.0;1.214058;49980.0;0.0;0.0;0.0;0.0;2200;1900;1700;30;5833;3
2015;0.809372;0.809372;113050.0;0.809372;57120.0;0.0;0.0;0.0;0.0;1292;992;1700;20;4006;3
2015;1.214058;1.214058;119000.0;1.214058;85680.0;0.0;0.0;0.0;0.0;2128;1850;1800;15;5796;3
2015;2.428116;2.428116;238000.0;2.428116;101150.0;0.0;0.0;0.0;0.0;4780;4100;1800;45;10731;3
2015;0.809372;0.809372;71400.0;0.809372;71400.0;0.0;0.0;0.0;0.0;1520;1400;1700;15;4637;3
2015;1.618744;1.618744;238000.0;1.618744;57120.0;0.0;0.0;0.0;0.0;2340;2000;1800;15;6159;3
2015;0.809372;0.0;0.0;0.809372;15470.0;0.809372;21420.0;0.0;0.0;1000;900;1700;7;3609;3
2015;0.809372;0.0;0.0;0.809372;35700.0;0.0;0.0;0.0;0.0;1000;700;1800;10;3512;3
2015;0.404686;0.404686;119000.0;0.0;0.0;0.0;0.0;0.0;0.0;500;400;1800;10;2711;3
2015;1.214058;0.809372;214200.0;0.0;0.0;0.809372;83300.0;0.0;0.0;1380;1300;1500;30;4213;3
2015;0.809372;0.404686;148750.0;0.0;0.0;0.0;0.0;0.0;0.0;596;560;1500;25;2683;2
2015;6.07029;0.404686;101150.0;0.0;0.0;0.0;0.0;0.0;0.0;340;270;1400;30;2055;2
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480;350;1350;30;2211;2
2015;0.404686;0.404686;119000.0;0.0;0.0;0.404686;23800.0;0.404686;95200.0;780;40;1200;10;2031;2
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.404686;23800.0;140;50;2000;5;2196;2
2015;0.404686;0.404686;95200.0;0.0;0.0;0.404686;35700.0;0.0;0.0;335;260;1450;25;2071;2
2015;6.07029;6.07029;104125.0;0.0;0.0;6.07029;17850.0;0.0;0.0;456;365;1400;20;2256;2
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220;170;1400;35;1826;1
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100;50;1600;2;1753;1
2015;0.404686;0.404686;107100.0;0.0;0.0;0.404686;17850.0;0.0;0.0;450;370;2000;30;2851;3
2015;0.404686;0.404686;107100.0;0.0;0.0;0.404686;21420.0;0.0;0.0;100;80;2000;20;2201;2
2015;0.404686;0.404686;107100.0;0.404686;178500.0;0.404686;22015.0;0.0;0.0;420;384;2000;36;2841;3
2015;0.404686;0.404686;89250.0;0.0;0.0;0.0;0.0;0.0;0.0;230;200;2000;30;2461;2
2015;6.07029;6.07029;89250.0;0.0;0.0;6.07029;10115.0;0.0;0.0;510;470;2000;40;3035;3
2015;0.404686;0.404686;89250.0;0.0;0.0;0.404686;14280.0;0.0;0.0;150;135;2000;15;2301;2
2015;1.214058;1.214058;321300.0;1.214058;535500.0;1.214058;101150.0;0.0;0.0;2400;2287;2000;113;6803;3
2015;0.809372;0.809372;214200.0;0.0;0.0;0.809372;63070.0;0.0;0.0;747;692;2000;55;3496;3
2015;0.809372;0.809372;214200.0;0.0;0.0;0.809372;59500.0;0.0;0.0;500;430;2000;70;3002;3
2015;1.618744;1.618744;428400.0;1.618744;571200.0;1.618744;111860.0;1.618744;476000.0;1700;1563;2000;137;5404;3
2015;1.618744;0.0;0.0;0.0;0.0;1.618744;119000.0;1.618744;238000.0;1200;800;1600;35;3639;3
2015;1.214058;0.404686;71400.0;0.0;0.0;1.214058;52360.0;1.214058;226100.0;1342;1000;1650;31;4026;3
2015;1.618744;1.618744;178500.0;1.618744;30940.0;1.618744;14280.0;0.0;0.0;2400;2300;2000;100;6804;3
2015;0.809372;0.809372;89250.0;0.0;0.0;0.0;0.0;0.809372;178500.0;620;500;1500;25;2647;2
2015;0.809372;0.0;0.0;0.0;0.0;0.0;0.0;0.809372;71400.0;719;500;1600;30;2851;3
2015;0.404686;0.404686;89250.0;0.0;0.0;0.404686;52360.0;0.404686;208250.0;1065;900;1700;20;3686;3
2015;0.809372;0.809372;66640.0;0.0;0.0;0.0;0.0;0.809372;297500.0;330;220;1000;20;1572;1
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.404686;297500.0;100;50;1000;10;1161;0
2015;1.618744;0.0;0.0;0.0;0.0;0.0;0.0;1.618744;297500.0;780;420;2000;20;3224;3
2015;36.42174;0.0;0.0;0.0;0.0;0.0;0.0;0.404686;297500.0;90;50;2400;5;2635;2
2015;0.809372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180;70;1500;15;1767;1
2015;1.618744;0.809372;142800.0;0.809372;178500.0;1.618744;95200.0;1.618744;220150.0;2200;2000;1700;20;5924;3
2015;0.809372;0.0;0.0;0.0;0.0;0.0;0.0;0.809372;238000.0;420;80;2000;50;2552;2
2015;0.809372;0.0;0.0;0.0;0.0;0.809372;71400.0;0.809372;214200.0;1200;1000;1650;15;3867;3
2015;0.404686;0.0;0.0;0.0;0.0;0.404686;23800.0;0.404686;71400.0;643;375;1400;23;2442;2
2015;1.214058;2.02343;47600.0;0.0;0.0;0.0;52360.0;1.214058;220150.0;740;500;1600;25;2868;3
2015;0.404686;0.404686;142800.0;0.0;0.0;0.404686;53550.0;0.404686;59500.0;1420;1020;1500;57;3998;3
2015;0.404686;0.404686;95200.0;2.02343;119000.0;2.02343;71400.0;0.0;0.0;700;550;2200;7;3458;3
2015;0.404686;0.404686;35700.0;0.0;0.0;0.404686;11900.0;0.0;0.0;300;250;2000;10;2561;2
2015;2.02343;2.02343;35700.0;0.0;0.0;0.0;0.0;0.0;0.0;100;100;1800;5;2010;2
2015;2.02343;2.02343;71400.0;2.02343;119000.0;0.0;0.0;0.0;0.0;250;200;1600;9;2064;2
2015;2.02343;2.02343;71400.0;0.0;0.0;2.02343;71400.0;0.0;0.0;100;80;2000;5;2190;2
2015;2.02343;2.02343;59500.0;0.0;0.0;0.0;0.0;0.0;0.0;50;30;2000;6;2091;2
2015;0.404686;0.404686;71400.0;0.404686;71400.0;0.0;0.0;0.0;0.0;400;300;1700;12;2413;2
2015;10.11715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80;50;2000;5;2160;2
2015;10.11715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92;70;1800;6;1993;1
2015;6.07029;6.07029;35700.0;2.02343;71400.0;0.0;0.0;0.0;0.0;300;200;2000;5;2520;2
2015;0.404686;0.404686;107100.0;0.404686;119000.0;0.0;0.0;0.0;0.0;400;450;1900;7;2758;3
2015;2.02343;2.02343;95200.0;2.02343;71400.0;0.0;0.0;0.0;0.0;350;300;1600;7;2262;2
2015;10.11715;10.11715;89250.0;10.11715;95200.0;0.0;0.0;0.0;0.0;200;180;1900;5;2310;2
2015;10.11715;10.11715;35700.0;0.0;0.0;0.0;0.0;0.0;0.0;90;50;2000;5;2170;2
2015;10.11715;10.11715;71400.0;0.0;0.0;0.0;0.0;0.0;0.0;90;60;2000;6;2181;2
2015;0.404686;0.404686;47600.0;0.0;0.0;0.404686;14280.0;0.0;0.0;200;180;1600;10;1991;1
2015;10.11715;10.11715;11900.0;0.0;0.0;10.11715;4760.0;0.0;0.0;80;30;1600;10;1745;1
2015;10.11715;10.11715;35700.0;0.0;0.0;0.0;0.0;0.0;0.0;60;50;1700;6;1841;1
2015;2.02343;2.02343;35700.0;0.0;0.0;0.0;0.0;0.0;0.0;20;20;1800;5;1850;1
2015;10.11715;10.11715;35700.0;0.0;0.0;0.0;0.0;0.0;0.0;100;50;1800;6;1981;1
2015;10.11715;10.11715;35700.0;0.0;0.0;0.0;0.0;0.0;0.0;120;100;1800;5;2050;2
2015;2.02343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220;200;2000;2;2427;2
2015;10.11715;10.11715;35700.0;10.11715;35700.0;0.0;0.0;0.0;0.0;200;150;1800;7;2182;2
2015;2.02343;2.02343;71400.0;0.0;0.0;0.0;0.0;0.0;0.0;350;300;1800;5;2460;2
2015;0.809372;0.0;0.0;0.0;0.0;0.809372;1.19;0.809372;26180.0;1080;900;1500;50;3532;3
2015;0.404686;0.0;0.0;0.0;0.0;0.404686;9520.0;0.0;0.0;364;242;1800;5;2412;2
2015;0.404686;0.404686;89250.0;0.0;0.0;0.404686;9520.0;0.0;0.0;650;600;1500;10;2761;3
2015;10.11715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;163;100;1400;5;1693;1
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.404686;238000.0;300;150;1600;30;2081;2
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.404686;297500.0;200;120;1500;30;1851;1
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140;60;2000;15;2216;2
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.404686;178500.0;75;405;2000;15;2496;2
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.404686;238000.0;520;390;2400;15;3326;3
2015;10.11715;10.11715;29155.0;0.0;0.0;10.11715;3570.0;0.0;0.0;230;85;1300;10;1650;1
2015;2.02343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210;140;1500;10;1865;1
2015;6.07029;0.0;0.0;6.07029;17850.0;0.0;0.0;0.0;0.0;250;130;900;5;1300;0
2015;0.809372;0.0;0.0;0.0;0.0;0.0;0.0;0.809372;238000.0;100;20;2000;5;2127;2
2015;0.404686;0.0;0.0;0.0;0.0;0.404686;5950.0;0.404686;238000.0;120;40;2000;12;2173;2
2015;1.618744;0.809372;214200.0;0.0;0.0;0.0;0.0;1.618744;297500.0;1600;1400;1500;50;4554;3
2015;0.404686;0.0;0.0;0.0;0.0;0.0;0.0;0.404686;238000.0;150;70;1700;20;1941;1
2015;163.088458;68.79662;14921767.0;37.635798;4318510.0;55.846668;1979805.38;32.779566;7636230.0;132434;106630;383860;6772;630099;3
2016;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;300;200;2000;250;2751;3
2016;6.07029;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;210;130;1800;60;2215;2
2016;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;80;0;0;0;85;0
2016;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;300;200;1200;50;1751;1
2016;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;150;0;0;707;858;0
2016;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;700;500;1000;60;2261;2
2016;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;80;1200;800;10;2091;2
2016;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;100;1200;800;10;2111;2
2016;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;50;30;1500;10;1591;1
2016;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;300;200;1400;50;1951;1
2016;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;40;10;800;60;911;0
2016;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;2;1;1000;10;1014;0
2016;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;500;300;360000;70;360871;3
2016;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;1000;800;1700;20;3521;3
2016;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;1000;800;1700;20;3521;3
2016;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;300;150;800;20;1271;0
2016;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;800;600;1700;20;3121;3
2016;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;1200;1000;1700;20;3921;3
2016;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;1000;800;1700;10;3511;3
2016;0.809372;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;2000;1800;1700;20;5522;3
2016;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;155;80;1500;14;1754;1
2016;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;380;300;1400;30;2111;2
2016;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;150;130;1300;3;1588;1
2016;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;250;200;1000;7;1462;1
2016;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;320;100;2000;640;3061;3
2016;0.809372;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;750;375;1100;45;2272;2
2016;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;390;260;1600;30;2281;2
2016;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;50;0;0;15;66;0
2016;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;85;0;0;7;93;0
2016;0.809372;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;520;260;2000;45;2827;3
2016;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;50;10;1000;2;1063;0
2016;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;300;0;1500;600;2401;2
2016;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;600;300;700;0;1601;1
2016;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;1000;800;1000;0;2801;3
2016;0.809372;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;2000;1800;800;0;4602;3
2016;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;1000;800;700;0;2501;2
2016;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;800;700;700;0;2201;2
2016;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;200;100;1000;5;1310;0
2016;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;500;420;2000;80;3001;3
2016;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;300;200;2000;100;2601;2
2016;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;160;80;2400;80;2721;3
2016;0.809372;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;1234;1100;1800;40;4176;3
2016;2.02343;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;283;200;2000;20;2508;2
2016;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;84;30;1800;50;1969;1
